target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test,rmse_test,pcc_test,n_compounds,n_pairs_init,n_pairs,n_pairs_train,n_pairs_test
3PI5-3P5,1337,nn,mean,MSE,1.0,diff,0.5424252990834173,0.5366583843268503,0.4590542988385112,0.4409050505872508,0.9383802816901408,0.9873417721518988,0.73746918652424,0.7744270205066345,0.1359307579696178,0.9929315245450424,75,804,790,632,158
3PI5-3P5,1337,nn,mean,MSE+UCN,1.0,diff,0.5573490361856199,0.5511045675905132,0.4584972923456961,0.4465914908220561,0.9049295774647887,0.9746835443037974,0.7777321281840591,0.8347406513872135,0.267039306461811,0.9695778589182946,75,804,790,632,158
4JAI-XU2,1337,nn,mean,MSE+AC,1.0,diff,0.4403612918820138,-0.1835723689890356,0.2791319984203264,-0.1148629510129487,0.8939393939393939,0.3333333333333333,0.8701298701298701,0.4761904761904761,0.9277500957250596,0.0,24,114,92,74,18
4JAI-XU2,1337,nn,mean,MSE,1.0,diff,0.3989960159913368,-0.2062602520935854,0.3483175682250663,-0.1358610895182103,0.7727272727272727,0.4444444444444444,0.8571428571428571,0.3809523809523809,0.8962836861610413,0.0,24,114,92,74,18
3DUY-AFJ,1337,nn,mean,MSE+AC,1.0,diff,0.5381681882812009,0.425332853495796,0.3990217087994964,0.3690033038796282,0.8006535947712419,0.5647058823529412,0.6544959128065395,0.6465863453815262,0.6170768141746521,0.8905568684101065,50,472,426,341,85
3DUY-AFJ,1337,nn,mean,MSE,1.0,diff,0.5130383046474364,0.4713731360091709,0.3857688863139197,0.3652662059597879,0.7026143790849673,0.5647058823529412,0.6190735694822889,0.6345381526104418,0.4045503139495849,0.9095275333007076,50,472,426,341,85
3DUY-AFJ,1337,nn,mean,MSE+UCN,1.0,diff,0.5828717755449179,0.5135018159734791,0.4357743283937498,0.4298994890389659,0.8823529411764706,0.7647058823529411,0.7329700272479565,0.7891566265060241,0.5954441577196121,0.8319931075256969,50,472,426,341,85
1OHJ-COP,1337,nn,mean,MSE+AC,1.0,diff,0.4616020698051948,0.5626197876197876,0.4024723875072278,0.5060791151477425,0.6875,0.6666666666666666,0.7431192660550459,0.5151515151515151,0.2036801800131797,0.979831983764314,31,217,90,72,18
1OHJ-COP,1337,nn,mean,MSE,1.0,diff,0.484613867035742,0.6748273331606666,0.4502181907256036,0.5981316278524292,0.8125,1.0,0.7247706422018348,0.7272727272727273,0.243185855448246,0.9836146832545344,31,217,90,72,18
1OHJ-COP,1337,nn,mean,MSE+UCN,1.0,diff,0.5217540272227772,0.7039432789432789,0.5461999779520539,0.5879664759908848,0.859375,1.0,0.7614678899082569,0.7272727272727273,0.4333148002624511,0.9474869143960892,31,217,90,72,18
4FSW-HK6,1337,nn,mean,MSE+AC,1.0,diff,0.5506046515240134,0.5493924740677045,0.359182102761866,0.3915292110858491,0.8028391167192429,0.6704545454545454,0.7115472387037882,0.6527272727272727,0.4731816574931144,0.8575895629003878,62,942,881,705,176
4FSW-HK6,1337,nn,mean,MSE,1.0,diff,0.5881026151054463,0.5284399227139077,0.4369866843973931,0.4079620775756415,0.7933753943217665,0.6761363636363636,0.7736193518941122,0.7381818181818182,0.4877098519355058,0.8251166224081903,62,942,881,705,176
4FSW-HK6,1337,nn,mean,MSE+UCN,1.0,diff,0.6154874544917676,0.5563434548254814,0.4587258354118622,0.4842994784636383,0.8801261829652997,0.75,0.8384299406663623,0.7563636363636363,0.4852234199643135,0.866328450936101,62,942,881,705,176
1PYE-PM1,1337,nn,mean,MSE+AC,1.0,diff,0.6760123804766662,0.5876686071130516,0.5746652865275315,0.4452233980011758,0.9183673469387756,1.0,0.7915632754342432,0.7171717171717171,0.1093366891145706,0.8972044403334839,29,139,136,109,27
1PYE-PM1,1337,nn,mean,MSE,1.0,diff,0.6382274188396637,0.4897133730467064,0.5687374275384479,0.4099353321575544,0.9183673469387756,0.925925925925926,0.7369727047146402,0.6464646464646465,0.0977596752345562,0.9223848830698848,29,139,136,109,27
1PYE-PM1,1337,nn,mean,MSE+UCN,1.0,diff,0.7135305454183006,0.6500147486258597,0.5861963999719102,0.5165196942974721,0.979591836734694,1.0,0.7518610421836228,0.7777777777777778,0.2395434007048607,0.6630439340317624,29,139,136,109,27
4RLS-49C,1337,nn,mean,MSE+AC,1.0,diff,0.7488053613053613,0.619047619047619,0.7201083638583639,0.5928571428571429,0.9807692307692308,1.0,0.9325842696629212,0.9117647058823528,0.2845139354467392,0.9860633337813656,27,78,72,58,14
4RLS-49C,1337,nn,mean,MSE,1.0,diff,0.7748397435897435,0.6309523809523808,0.6423076923076922,0.6071428571428571,0.9807692307692308,1.0,0.9101123595505618,0.9117647058823528,0.2888196110725403,0.9858888610234936,27,78,72,58,14
4RLS-49C,1337,nn,mean,MSE+UCN,1.0,diff,0.7243589743589745,0.475,0.6552114552114552,0.3452380952380952,0.9230769230769232,1.0,0.8595505617977528,0.7352941176470589,0.4773848801851272,0.9724590350588744,27,78,72,58,14
2R3R-6SC,1337,nn,mean,MSE+AC,1.0,diff,0.5178935975577766,0.6268457135185077,0.4156508781468349,0.4165334445181581,0.7860696517412935,0.8214285714285714,0.6845637583892618,0.7272727272727273,0.2885881662368774,0.9874939786652572,35,303,280,224,56
2R3R-6SC,1337,nn,mean,MSE,1.0,diff,0.5091794019965662,0.6139787157578649,0.3744625440081981,0.3915682939842604,0.746268656716418,0.8035714285714286,0.6795302013422819,0.6833855799373041,0.3425096198916435,0.9859269626375122,35,303,280,224,56
2R3R-6SC,1337,nn,mean,MSE+UCN,1.0,diff,0.5827688135523956,0.7093433570980839,0.5457693531338464,0.7135219465433887,0.9601990049751244,0.9642857142857144,0.7701342281879194,0.7178683385579937,0.2362796440720558,0.993609973611265,35,303,280,224,56
2J6M-AEE,1337,nn,mean,MSE+AC,1.0,diff,0.4531111111111112,0.2035714285714285,0.3586666666666667,0.0357142857142857,0.78,0.7142857142857143,0.5740740740740741,0.7428571428571429,0.3320067450404167,0.9778570876185768,25,97,70,56,14
2J6M-AEE,1337,nn,mean,MSE,1.0,diff,0.5977264957264957,0.3484126984126984,0.3767272727272727,0.1785714285714285,0.86,0.8571428571428571,0.5740740740740741,0.7428571428571429,0.3302381858229637,0.9733266101272056,25,97,70,56,14
1D8M-BBH,1337,nn,mean,MSE+AC,1.0,diff,0.5868230243230244,0.3395114294307843,0.5248134238991017,0.3112711213517665,0.90990990990991,1.0,0.752906976744186,0.8476190476190476,0.1864950954914093,0.992620512736321,33,155,155,124,31
1D8M-BBH,1337,nn,mean,MSE,1.0,diff,0.5162015912015913,0.2366340648598713,0.3828404767920896,0.1840889137455214,0.8018018018018018,0.6774193548387096,0.6715116279069767,0.7238095238095238,0.1207448244094848,0.9914878838324706,33,155,155,124,31
1D8M-BBH,1337,nn,mean,MSE+UCN,1.0,diff,0.5486758736758737,0.3745592668979766,0.4492522492135495,0.3143437207953337,0.8108108108108109,0.9032258064516128,0.7383720930232558,0.8,0.5751295983791351,0.6538646073014049,33,155,155,124,31
830C-RS1,1337,nn,mean,MSE+AC,1.0,diff,0.5407971740561026,0.440391239584788,0.3447249185728816,0.1718962936704872,0.75,0.7741935483870968,0.6255060728744939,0.6448598130841121,0.6835577711462975,0.9246414335612548,26,169,156,125,31
830C-RS1,1337,nn,mean,MSE,1.0,diff,0.5761122557997558,0.5673544197737747,0.3683251506370846,0.3921939645848565,0.8125,0.9032258064516128,0.7469635627530364,0.8037383177570093,0.6387839466333389,0.9440050844443968,26,169,156,125,31
830C-RS1,1337,nn,mean,MSE+UCN,1.0,diff,0.5680740886098029,0.4575635386119256,0.3671580929375852,0.224304659076955,0.875,0.935483870967742,0.819838056680162,0.822429906542056,0.7154838293790817,0.937348997812778,26,169,156,125,31
2P4I-MR9,1337,nn,mean,MSE+AC,1.0,diff,0.644260632123101,0.5669611359708312,0.4346227525121476,0.4118697105081544,0.7464788732394366,0.5263157894736842,0.6029776674937966,0.4819277108433735,0.8386239111423492,0.8354101744655624,26,103,98,79,19
2P4I-MR9,1337,nn,mean,MSE,1.0,diff,0.5443178674174947,0.5189352006872783,0.3579460675566724,0.2655165654778658,0.7746478873239436,0.5789473684210527,0.6501240694789082,0.6265060240963856,0.7920305728912354,0.8554847573259118,26,103,98,79,19
2P4I-MR9,1337,nn,mean,MSE+UCN,1.0,diff,0.5739607764048525,0.4743850601537582,0.3865186847581214,0.3119941932160504,0.8028169014084507,0.5789473684210527,0.6823821339950372,0.6385542168674698,0.7273335158824921,0.8997659999707864,26,103,98,79,19
5HDU-60W,1337,nn,mean,MSE+AC,1.0,diff,0.6171659966681153,0.5872885791669215,0.5133270090005149,0.4878639362291674,0.9915254237288136,1.0,0.7829059829059829,0.8838709677419355,0.1637363359332084,0.9728397101079624,40,170,165,132,33
5HDU-60W,1337,nn,mean,MSE,1.0,diff,0.6378750486801334,0.7088069931652818,0.5789678737650613,0.5859529920135981,0.9661016949152542,0.9696969696969696,0.6683760683760683,0.7032258064516129,0.1107185371220111,0.9876149192657152,40,170,165,132,33
5HDU-60W,1337,nn,mean,MSE+UCN,1.0,diff,0.7619378091306057,0.7113997794144853,0.6656340121643582,0.5978967952946872,0.9830508474576272,0.8787878787878788,0.7367521367521368,0.7612903225806451,0.2484771460294723,0.953536567807352,40,170,165,132,33
1Z6E-IK8,1337,nn,mean,MSE+AC,1.0,diff,0.6250308914027681,0.6832760647124602,0.382048366855811,0.458899502086397,0.9190140845070424,1.0,0.6883509833585476,0.6829268292682927,0.2533381730318069,0.9695229472073316,62,419,395,316,79
1Z6E-IK8,1337,nn,mean,MSE,1.0,diff,0.6425613905049925,0.6629138337484735,0.4302487387708555,0.4833656392807358,0.926056338028169,0.9746835443037974,0.6989409984871406,0.6128048780487805,0.2994829043745994,0.956100999254518,62,419,395,316,79
1Z6E-IK8,1337,nn,mean,MSE+UCN,1.0,diff,0.63381052640376,0.6473168740737911,0.4877578349586502,0.5209312191920245,0.943661971830986,0.8607594936708861,0.7307110438729199,0.7957317073170732,0.610678106546402,0.784233254610605,62,419,395,316,79
4YL0-4DZ,1337,nn,mean,MSE+AC,1.0,diff,0.4523890194062828,0.543585581085581,0.3333073479458236,0.4317966953219321,1.0,0.90625,0.6736242884250474,0.7244094488188977,0.7895486652851105,0.9901471999264008,26,201,160,128,32
4YL0-4DZ,1337,nn,mean,MSE,1.0,diff,0.4758430327132373,0.542896383130758,0.3502155816412942,0.4413674733318927,1.0,0.90625,0.4857685009487666,0.6220472440944882,0.2997161149978637,0.9850573386777178,26,201,160,128,32
4YL0-4DZ,1337,nn,mean,MSE+UCN,1.0,diff,0.4787501185231365,0.6403353590853591,0.3103215379317142,0.3881921031595871,0.9043478260869564,1.0,0.5351043643263758,0.7165354330708661,0.8952455520629883,0.9558136310315668,26,201,160,128,32
2YDK-YDK,1337,nn,mean,MSE+AC,1.0,diff,0.5430861010726783,0.5301389364795163,0.454717239025995,0.4055118136202401,0.7557046979865771,0.6666666666666666,0.5871725383920506,0.4539363484087102,0.4746207147836685,0.9451339448684016,66,1051,1035,828,207
2YDK-YDK,1337,nn,mean,MSE,1.0,diff,0.5825388165153266,0.5172147230118244,0.5077327117834525,0.4354753882982222,0.7140939597315437,0.7294685990338164,0.5898825654923215,0.5192629815745393,0.4205008596181869,0.9512982256381068,66,1051,1035,828,207
2YDK-YDK,1337,nn,mean,MSE+UCN,1.0,diff,0.641438093971651,0.6330976591846157,0.5177025641612369,0.509363135231065,0.902013422818792,0.9758454106280192,0.8279132791327913,0.8542713567839196,0.2980033606290817,0.9793157703189596,66,1051,1035,828,207
3OT8-MI5,1337,nn,mean,MSE+AC,1.0,diff,0.6276219307008781,0.5669291672132583,0.4862725911859039,0.4370672257035893,0.8905263157894737,0.8257575757575758,0.7655986509274874,0.6,0.1753216609358787,0.9784534024242272,56,759,660,528,132
3OT8-MI5,1337,nn,mean,MSE,1.0,diff,0.6303243335611757,0.4801458852595216,0.4943171388114357,0.3589563214563214,0.9242105263157896,0.7954545454545454,0.7667228780213603,0.5854166666666667,0.1857863888144493,0.9817887290741376,56,759,660,528,132
3OT8-MI5,1337,nn,mean,MSE+UCN,1.0,diff,0.6086758037284354,0.4928811928811929,0.4542244134027579,0.3644884997157724,0.936842105263158,0.7424242424242424,0.7060146149522204,0.60625,0.2930683419108391,0.93934691143399,56,759,660,528,132
3G0B-T22,1337,nn,mean,MSE+AC,1.0,diff,0.5944239282021238,0.5866234120649881,0.4490970150086679,0.4403373881722539,0.7879699248120301,0.8152173913043478,0.7334818114328137,0.766412213740458,0.1589929349720478,0.9922550820940904,74,991,923,739,184
3G0B-T22,1337,nn,mean,MSE,1.0,diff,0.5690202758811782,0.4846503700104243,0.470161519689267,0.3698697837045023,0.6165413533834586,0.6032608695652174,0.5913140311804009,0.6687022900763359,0.7579535692930222,0.8186501628717494,74,991,923,739,184
3G0B-T22,1337,nn,mean,MSE+UCN,1.0,diff,0.5985496667075615,0.5587847199599917,0.4395383811673712,0.385490539473663,0.8390977443609022,0.8097826086956522,0.7494432071269488,0.7068702290076336,0.5705290660262108,0.7661605799396736,74,991,923,739,184
3EID-PO5,1337,nn,mean,MSE+AC,1.0,diff,0.523772460416296,0.6962662337662338,0.4023784434743339,0.6,0.7123287671232876,0.65,0.5956284153005464,0.8108108108108109,0.3611301779747009,0.0,25,108,102,82,20
3EID-PO5,1337,nn,mean,MSE,1.0,diff,0.5288738658601673,0.5130952380952382,0.4787078218585068,0.475,0.8082191780821918,0.9,0.6338797814207651,0.918918918918919,0.2490689679980278,0.0,25,108,102,82,20
3EID-PO5,1337,nn,mean,MSE+UCN,1.0,diff,0.6037597106090256,0.6636201298701299,0.4590793394983565,0.5166666666666666,0.726027397260274,0.9,0.7814207650273224,0.6756756756756757,0.3825898766517639,0.0,25,108,102,82,20
2F3E-AXQ,1337,nn,mean,MSE+AC,1.0,diff,0.4390986113005564,0.3891771744685278,0.4056400349870307,0.3780303388408369,0.8133333333333334,0.4285714285714285,0.6647173489278753,0.7090909090909091,0.4485966563224792,0.9137715899176612,24,138,105,84,21
2F3E-AXQ,1337,nn,mean,MSE,1.0,diff,0.4797529570607374,0.5215197413975611,0.4191115342606361,0.4087674150119818,0.84,0.6190476190476191,0.6608187134502924,0.6303030303030303,0.3902292549610138,0.9184785669407108,24,138,105,84,21
2F3E-AXQ,1337,nn,mean,MSE+UCN,1.0,diff,0.5796974398387441,0.52197999369052,0.4765678665054294,0.2978838864592044,0.8266666666666667,0.8571428571428571,0.8791423001949318,0.8181818181818182,0.6767498254776001,0.7296207963560395,24,138,105,84,21
4MPC-PV2,1337,nn,mean,MSE+AC,1.0,diff,0.4603698535763753,0.0367504290581213,0.4846924550160838,0.0194277171057356,0.782608695652174,0.5384615384615384,0.734375,0.9,0.1344754695892334,0.9682901827564728,23,70,65,52,13
4MPC-PV2,1337,nn,mean,MSE,1.0,diff,0.4910839764100634,0.1000608365992981,0.4790314722512426,0.0236374288705589,0.9782608695652174,0.7692307692307693,0.9609375,0.9,0.1708110198378563,0.990233202075341,23,70,65,52,13
4MPC-PV2,1337,nn,mean,MSE+UCN,1.0,diff,0.6223504454482714,0.0983125848510464,0.5709565115432618,0.1133571294598247,1.0,0.7692307692307693,0.8671875,0.75,0.9026577770709991,0.5545755879873182,23,70,65,52,13
4AOF-7L0,1337,nn,mean,MSE+AC,1.0,diff,0.6012781104234778,0.6566293925066745,0.5447213907810812,0.5647030402345459,0.8594249201277955,0.7241379310344828,0.7912867274569402,0.6666666666666666,0.4706180244684219,0.7973226309510468,54,505,435,348,87
4AOF-7L0,1337,nn,mean,MSE,1.0,diff,0.5234434579964086,0.6031594021071708,0.4416249473385607,0.5185872124929413,0.7795527156549521,0.6666666666666666,0.7061803444782169,0.5954692556634305,0.6286785006523132,0.6941037731421484,54,505,435,348,87
4AOF-7L0,1337,nn,mean,MSE+UCN,1.0,diff,0.5403309540748462,0.6035871578087604,0.4727913842221409,0.5183472831662659,0.8945686900958466,0.7816091954022989,0.78419452887538,0.6440129449838188,0.5189361423254013,0.7297873330217243,54,505,435,348,87
3Q8W-AZV,1337,nn,mean,MSE+AC,1.0,diff,0.5019153612817246,0.4937145700303595,0.3895440034576444,0.4571571751834909,0.848780487804878,0.6666666666666666,0.655045871559633,0.5728643216080402,0.3316485732793808,0.9735225648610326,46,294,285,228,57
3Q8W-AZV,1337,nn,mean,MSE,1.0,diff,0.5107538834511575,0.3871152726415883,0.3733380504760226,0.243291117769099,0.8097560975609757,0.6140350877192983,0.7302752293577982,0.6733668341708543,0.222481433302164,0.9701222115682572,46,294,285,228,57
3Q8W-AZV,1337,nn,mean,MSE+UCN,1.0,diff,0.5248585243634515,0.4718234737971579,0.3947700053790079,0.3211427418470762,0.946341463414634,0.7368421052631579,0.7137614678899082,0.5175879396984925,0.3217803910374641,0.9396321828998648,46,294,285,228,57
1O86-LPR,1337,nn,mean,MSE+AC,1.0,diff,0.511146906540543,0.6070505981940832,0.3556287750364074,0.426812670688428,0.8410924891371818,0.8501118568232662,0.7334912644358899,0.7019278299555116,0.2473465576767921,0.9903293955478896,114,2256,2237,1790,447
1O86-LPR,1337,nn,mean,MSE,1.0,diff,0.4754641304582291,0.5749840311977988,0.3274417143255955,0.4310907357464882,0.8336436995654872,0.7897091722595079,0.6738229197512585,0.6183885318833415,0.1193591617047786,0.9982931770523126,114,2256,2237,1790,447
1O86-LPR,1337,nn,mean,MSE+UCN,1.0,diff,0.4867569961374655,0.608497153780207,0.3726888431909674,0.4757079514302457,0.8367473618870267,0.7986577181208053,0.687740598164051,0.6386554621848739,0.3136983066797256,0.9817141070095516,114,2256,2237,1790,447
2OJ9-BMI,1337,nn,mean,MSE+AC,1.0,diff,0.560109883583817,0.6520249387999446,0.4768653974460122,0.5323072263660504,0.892459826946848,0.9086859688195992,0.7530749900806771,0.7357357357357357,0.3701831698417663,0.890330725600362,114,2300,2247,1798,449
2OJ9-BMI,1337,nn,mean,MSE,1.0,diff,0.5818404870617282,0.610112772707238,0.4836448585838527,0.4364043485857442,0.8974042027194067,0.9175946547884188,0.7007009654807566,0.6666666666666666,0.4174621626734733,0.8223220547601326,114,2300,2247,1798,449
2OJ9-BMI,1337,nn,mean,MSE+UCN,1.0,diff,0.6070179276769608,0.662228912181852,0.525279554576559,0.5684899231709839,0.9505562422744128,0.930957683741648,0.8051844994048406,0.8678678678678678,0.4183785617351532,0.8436679864204568,114,2300,2247,1798,449
3WV1-WHH,1337,nn,mean,MSE+AC,1.0,diff,0.4967848038770499,0.4754500606413246,0.359542142130591,0.3871425245345299,0.7509641873278237,0.7698412698412699,0.6384325179505902,0.7240189736955585,0.1437805257737636,0.9914645966952952,95,2651,2521,2017,504
3WV1-WHH,1337,nn,mean,MSE,1.0,diff,0.5627260860099946,0.555797827257036,0.4398180367413452,0.498729340487798,0.7950413223140496,0.8154761904761905,0.6044785201411708,0.6735661923242777,0.2426347136497497,0.9695752919037472,95,2651,2521,2017,504
3WV1-WHH,1337,nn,mean,MSE+UCN,1.0,diff,0.5083611725559951,0.4639464221812786,0.371519139471911,0.412016868534495,0.7294765840220385,0.5257936507936508,0.734452963368626,0.7800776196636481,0.3908112645149231,0.9344125205169974,95,2651,2521,2017,504
3IWE-646,1337,nn,mean,MSE+AC,1.0,diff,0.5376998047922508,0.5165792185022954,0.4237390978300751,0.3818812626737132,0.8290598290598291,0.7230769230769231,0.6821475625823452,0.6511627906976745,0.4371876716613769,0.9628373253828554,78,1428,975,780,195
3IWE-646,1337,nn,mean,MSE,1.0,diff,0.5432799249588466,0.5320903953596262,0.4127187328724924,0.3609532215158554,0.8205128205128205,0.6923076923076923,0.7368247694334651,0.713953488372093,0.3373444080352783,0.9682164132437404,78,1428,975,780,195
3IWE-646,1337,nn,mean,MSE+UCN,1.0,diff,0.5819891592170376,0.5613746082976852,0.4603420482198044,0.4554978627912867,0.8675213675213675,0.7128205128205128,0.7137681159420289,0.7162790697674418,0.1544441282749176,0.9917207578135828,78,1428,975,780,195
4U41-3C8,1337,nn,mean,MSE+AC,1.0,diff,0.5639386234046427,0.4227482465854559,0.4751195586147042,0.3333117463931417,0.906148867313916,0.8837209302325582,0.8241965973534972,0.771551724137931,0.1826924048364162,0.9453789296971912,63,445,430,344,86
4U41-3C8,1337,nn,mean,MSE,1.0,diff,0.5732240341463642,0.4837440014765596,0.4561922525514758,0.4088044223218642,0.9093851132686084,0.9069767441860463,0.7457466918714556,0.7155172413793104,0.363261267542839,0.9584203506069984,63,445,430,344,86
4U41-3C8,1337,nn,mean,MSE+UCN,1.0,diff,0.5487949303483284,0.4853728313030638,0.4336679322116215,0.402952602952603,0.9029126213592232,0.872093023255814,0.8119092627599244,0.8103448275862069,0.1698018237948417,0.9669071931497152,63,445,430,344,86
4JQ7-KJQ,1337,nn,mean,MSE+AC,1.0,diff,0.5008285252172833,0.5721759437144053,0.3093104824880742,0.3563936426697487,0.902542372881356,0.9384615384615383,0.6808118081180812,0.6845238095238095,0.2332531251013279,0.9520029085479168,48,329,328,263,65
